TIMESTAMP,Sand_Precip,Slate_Precip,Rad
2017-04-14 05:50:00,0.0,0.0,0.81
2017-04-14 06:50:00,0.0,0.0,58.87
2017-04-14 07:50:00,0.0,0.0,270.16
2017-04-14 08:50:00,0.0,0.0,450.0
2017-04-14 09:50:00,0.0,0.0,610.48
2017-04-14 10:50:00,0.0,0.0,726.61
2017-04-14 11:50:00,0.0,0.0,797.58
2017-04-14 12:50:00,0.0,0.0,818.55
2017-04-14 13:50:00,0.0,0.0,795.97
2017-04-14 14:50:00,0.0,0.0,866.93
2017-04-14 15:50:00,0.0,0.0,634.68
2017-04-14 16:50:00,0.0,0.0,414.51
2017-04-14 17:50:00,0.0,0.0,226.61
2017-04-14 18:50:00,0.0,0.0,24.19
2017-04-14 19:50:00,0.0,0.0,0.81
2017-04-14 20:50:00,0.0,0.0,0.81
2017-04-14 21:50:00,0.0,0.0,0.81
2017-04-14 22:50:00,0.0,0.0,0.81
2017-04-14 23:50:00,0.0,0.0,0.81
2017-04-15 00:50:00,0.0,0.0,0.81
2017-04-15 01:50:00,0.0,0.0,0.81
2017-04-15 02:50:00,0.0,0.0,0.81
2017-04-15 03:50:00,0.0,0.0,0.81
2017-04-15 04:50:00,0.0,0.0,0.81
2017-04-15 05:50:00,0.0,0.0,0.81
2017-04-15 06:50:00,0.0,0.0,51.61
2017-04-15 07:50:00,0.0,0.0,115.32
2017-04-15 08:50:00,0.1,0.1,227.42
2017-04-15 09:50:00,0.0,0.1,220.16
2017-04-15 10:50:00,0.0,0.0,205.64
2017-04-15 11:50:00,0.0,0.0,140.32
2017-04-15 12:50:00,0.0,0.0,424.19
2017-04-15 13:50:00,0.0,0.1,149.19
2017-04-15 14:50:00,0.0,0.0,110.48
2017-04-15 15:50:00,0.0,0.0,231.45
2017-04-15 16:50:00,0.0,0.0,93.55
2017-04-15 17:50:00,0.0,0.0,101.61
2017-04-15 18:50:00,0.0,0.0,10.48
2017-04-15 19:50:00,0.0,0.0,0.81
2017-04-15 20:50:00,0.0,0.0,0.81
2017-04-15 21:50:00,0.0,0.0,0.81
2017-04-15 22:50:00,0.0,0.0,0.81
2017-04-15 23:50:00,0.0,0.0,0.81
2017-04-16 00:50:00,0.0,0.0,0.81
2017-04-16 01:50:00,0.0,0.0,0.81
2017-04-16 02:50:00,0.0,0.0,0.81
2017-04-16 03:50:00,0.0,0.0,0.81
2017-04-16 04:50:00,0.0,0.0,0.81
2017-04-16 05:50:00,0.0,0.0,1.61
2017-04-16 06:50:00,0.0,0.0,35.48
2017-04-16 07:50:00,0.0,0.0,110.48
2017-04-16 08:50:00,0.0,0.0,273.39
2017-04-16 09:50:00,0.0,0.0,227.42
2017-04-16 10:50:00,0.0,0.0,343.55
2017-04-16 11:50:00,0.0,0.1,372.58
2017-04-16 12:50:00,0.3,0.0,208.06
2017-04-16 13:50:00,0.0,0.0,408.87
2017-04-16 14:50:00,0.0,0.0,174.19
2017-04-16 15:50:00,0.0,0.0,42.74
2017-04-16 16:50:00,0.0,0.0,55.64
2017-04-16 17:50:00,0.0,0.0,62.9
2017-04-16 18:50:00,0.0,0.0,16.93
2017-04-16 19:50:00,0.0,0.0,0.81
2017-04-16 20:50:00,0.0,0.0,0.81
2017-04-16 21:50:00,0.0,0.0,0.81
2017-04-16 22:50:00,0.0,0.0,0.81
2017-04-16 23:50:00,0.0,0.0,0.81
2017-04-17 00:50:00,0.0,0.0,0.81
2017-04-17 01:50:00,0.0,0.0,0.81
2017-04-17 02:50:00,0.0,0.0,0.81
2017-04-17 03:50:00,0.0,1.5,0.81
